timestamp,mq2,mq135
110.297,2.480,1.250
110.412,2.460,1.240
110.550,2.470,1.240
110.638,2.480,1.240
110.742,2.470,1.240
110.853,2.490,1.240
110.963,2.450,1.220
111.099,2.460,1.220
111.207,2.490,1.220
111.307,2.490,1.230
111.411,2.490,1.220
111.508,2.490,1.230
111.641,2.490,1.230
111.749,2.480,1.230
111.865,2.500,1.240
112.002,2.500,1.250
112.071,2.500,1.250
112.201,2.490,1.250
112.297,2.500,1.250
112.415,2.460,1.240
112.514,2.480,1.250
112.652,2.500,1.240
112.777,2.490,1.240
112.857,2.490,1.230
112.958,2.490,1.230
113.071,2.500,1.220
113.190,2.490,1.220
113.298,2.500,1.230
113.406,2.500,1.220
113.537,2.500,1.220
113.617,2.510,1.220
113.726,2.510,1.210
113.858,2.490,1.210
113.961,2.500,1.210
114.056,2.500,1.200
114.168,2.490,1.200
114.301,2.490,1.210
114.408,2.480,1.200
114.511,2.480,1.200
114.683,2.490,1.200
114.763,2.470,1.210
114.837,2.470,1.210
114.966,2.480,1.210
115.054,2.470,1.200
115.193,2.470,1.220
115.293,2.470,1.240
115.387,2.490,1.250
115.505,2.480,1.260
115.616,2.470,1.260
115.704,2.470,1.270
115.833,2.470,1.270
115.961,2.450,1.270
116.069,2.440,1.260
116.161,2.470,1.280
116.291,2.460,1.260
116.403,2.440,1.260
116.515,2.450,1.260
116.626,2.440,1.260
116.726,2.430,1.260
116.837,2.430,1.250
116.947,2.420,1.250
117.048,2.430,1.250
117.173,2.420,1.230
117.288,2.410,1.230
117.367,2.410,1.230
117.505,2.410,1.230
117.611,2.410,1.220
117.717,2.420,1.220
117.824,2.400,1.210
117.965,2.390,1.220
118.042,2.410,1.210
118.159,2.400,1.200
118.292,2.400,1.180
118.368,2.390,1.190
118.522,2.400,1.180
118.632,2.390,1.180
118.742,2.390,1.180
118.853,2.380,1.170
118.928,2.390,1.170
119.062,2.410,1.170
119.151,2.400,1.150
119.260,2.390,1.160
119.369,2.400,1.160
119.465,2.390,1.150
119.575,2.390,1.160
119.680,2.370,1.150
119.816,2.380,1.150
119.924,2.370,1.150
120.033,2.380,1.150
120.134,2.380,1.150
120.261,2.370,1.140
120.371,2.370,1.140
120.491,2.350,1.140
120.593,2.360,1.140
120.728,2.340,1.130
120.839,2.350,1.130
120.924,2.360,1.130
121.078,2.340,1.130
121.164,2.360,1.130
121.271,2.360,1.120
121.379,2.370,1.130
121.459,2.360,1.120
121.573,2.370,1.130
121.699,2.370,1.140
121.789,2.380,1.140
121.943,2.340,1.130
122.035,2.370,1.130
122.138,2.380,1.130
122.294,2.370,1.120
122.363,2.370,1.140
122.485,2.380,1.160
122.591,2.370,1.170
122.719,2.360,1.170
122.822,2.360,1.170
122.931,2.360,1.180
123.056,2.350,1.170
123.156,2.340,1.180
123.258,2.340,1.180
123.368,2.350,1.160
123.456,2.340,1.170
123.564,2.340,1.170
123.696,2.340,1.170
123.775,2.340,1.160
123.898,2.340,1.160
124.007,2.330,1.160
124.143,2.320,1.160
124.253,2.310,1.160
124.366,2.300,1.140
124.511,2.310,1.150
124.572,2.300,1.140
