timestamp,mq2,mq135
75.709,0.910,1.740
75.803,0.910,1.740
75.898,0.900,1.730
76.036,0.910,1.730
76.133,0.910,1.720
76.249,0.910,1.690
76.347,0.900,1.660
76.466,0.910,1.640
76.579,0.920,1.590
76.698,0.900,1.560
76.793,0.910,1.540
76.914,0.890,1.510
77.015,0.890,1.510
77.131,0.910,1.480
77.215,0.900,1.460
77.308,0.910,1.440
77.412,0.900,1.430
77.507,0.900,1.420
77.610,0.900,1.410
77.707,0.900,1.420
77.797,0.890,1.410
77.909,0.890,1.420
77.998,0.910,1.400
78.118,0.910,1.410
78.237,0.900,1.400
78.352,0.900,1.390
78.466,0.900,1.360
78.581,0.900,1.360
78.699,0.910,1.340
78.801,0.920,1.320
78.892,0.910,1.300
79.012,0.900,1.290
79.103,0.910,1.260
79.221,0.910,1.250
79.299,0.910,1.230
79.389,0.900,1.240
79.503,0.910,1.220
79.596,0.910,1.230
79.699,0.910,1.230
79.805,0.890,1.240
79.916,0.900,1.220
80.017,0.900,1.220
80.119,0.900,1.200
80.228,0.890,1.200
80.352,0.900,1.180
80.512,0.900,1.180
80.563,0.880,1.180
80.678,0.900,1.180
80.796,0.900,1.180
80.884,0.900,1.180
81.006,0.900,1.190
81.106,0.900,1.190
81.192,0.910,1.200
81.304,0.900,1.210
81.397,0.900,1.220
81.496,0.900,1.240
81.580,0.890,1.240
81.696,0.880,1.240
81.783,0.880,1.250
81.874,0.890,1.260
82.009,0.900,1.310
82.099,0.900,1.340
82.219,0.900,1.370
82.328,0.910,1.410
82.449,0.910,1.500
82.564,0.930,1.620
82.659,0.930,1.700
82.777,0.930,1.730
82.895,0.950,1.750
82.988,0.970,1.780
83.104,0.990,1.800
83.202,1.010,1.780
83.297,1.040,1.780
83.413,1.060,1.750
83.491,1.070,1.720
83.588,1.080,1.680
83.683,1.100,1.660
83.789,1.100,1.640
83.883,1.110,1.610
84.001,1.120,1.580
84.116,1.120,1.560
84.224,1.130,1.610
84.352,1.150,1.640
84.444,1.140,1.620
84.551,1.120,1.590
84.672,1.130,1.550
84.763,1.140,1.530
84.883,1.140,1.490
84.983,1.140,1.450
85.098,1.140,1.420
85.192,1.120,1.390
85.294,1.130,1.380
85.386,1.130,1.360
85.474,1.130,1.340
85.590,1.130,1.320
85.668,1.120,1.300
85.782,1.130,1.280
85.877,1.120,1.280
85.998,1.130,1.270
86.104,1.110,1.250
86.219,1.110,1.270
86.344,1.120,1.240
86.442,1.110,1.230
86.558,1.110,1.220
86.647,1.110,1.210
86.773,1.100,1.200
86.889,1.110,1.200
86.983,1.110,1.180
87.073,1.110,1.170
87.188,1.100,1.170
87.293,1.110,1.160
87.386,1.110,1.150
87.481,1.110,1.140
87.565,1.110,1.120
87.660,1.110,1.130
87.805,1.110,1.120
87.888,1.100,1.110
87.981,1.110,1.110
88.096,1.110,1.100
88.216,1.110,1.100
88.322,1.110,1.090
88.441,1.100,1.080
